demographic,category,measure,label,value,r,theme
Ethnicity - detailed [J03],Asian - Bangladeshi  ,RW,Resources and workload  theme score,0.78,1589,SUMMARY
Ethnicity - detailed [J03],Asian - Chinese  ,RW,Resources and workload  theme score,0.73,932,SUMMARY
Ethnicity - detailed [J03],Asian - any other Asian background ,RW,Resources and workload  theme score,0.77,2697,SUMMARY
Ethnicity - detailed [J03],Black - African ,RW,Resources and workload  theme score,0.79,4614,SUMMARY
Ethnicity - detailed [J03],Black - Caribbean ,RW,Resources and workload  theme score,0.72,2978,SUMMARY
Ethnicity - detailed [J03],Black - any other Black background ,RW,Resources and workload  theme score,0.7,644,SUMMARY
Ethnicity - detailed [J03],Other - Arab  ,RW,Resources and workload  theme score,0.75,666,SUMMARY
Ethnicity - detailed [J03],Other - any other background,RW,Resources and workload  theme score,0.72,857,SUMMARY
Ethnicity - detailed [J03],White- British  ,PB,Pay and benefits  theme score,0.32,224932,SUMMARY
Ethnicity - detailed [J03],White - Irish  ,PB,Pay and benefits  theme score,0.28,2522,SUMMARY
Ethnicity - detailed [J03],White - Gypsy/Irish Traveller ,PB,Pay and benefits  theme score,0.15,437,SUMMARY
Ethnicity - detailed [J03],White - any other white background,PB,Pay and benefits  theme score,0.29,9033,SUMMARY
Ethnicity - detailed [J03],Mixed - White and Black Caribbean ,PB,Pay and benefits  theme score,0.32,1008,SUMMARY
Ethnicity - detailed [J03],Mixed - White and Black African ,PB,Pay and benefits  theme score,0.33,461,SUMMARY
Ethnicity - detailed [J03],Mixed - White and Asian  ,PB,Pay and benefits  theme score,0.36,1575,SUMMARY
Ethnicity - detailed [J03],Mixed - any other mixed background  ,PB,Pay and benefits  theme score,0.29,2037,SUMMARY
Ethnicity - detailed [J03],Asian - Indian  ,PB,Pay and benefits  theme score,0.28,7609,SUMMARY
Ethnicity - detailed [J03],Asian - Pakistani ,PB,Pay and benefits  theme score,0.31,3468,SUMMARY
Ethnicity - detailed [J03],Asian - Bangladeshi  ,PB,Pay and benefits  theme score,0.33,1589,SUMMARY
Ethnicity - detailed [J03],Asian - Chinese  ,PB,Pay and benefits  theme score,0.26,932,SUMMARY
Ethnicity - detailed [J03],Asian - any other Asian background ,PB,Pay and benefits  theme score,0.31,2697,SUMMARY
Ethnicity - detailed [J03],Black - African ,PB,Pay and benefits  theme score,0.3,4614,SUMMARY
Ethnicity - detailed [J03],Black - Caribbean ,PB,Pay and benefits  theme score,0.25,2978,SUMMARY
Ethnicity - detailed [J03],Black - any other Black background ,PB,Pay and benefits  theme score,0.25,644,SUMMARY
Ethnicity - detailed [J03],Other - Arab  ,PB,Pay and benefits  theme score,0.32,666,SUMMARY
Ethnicity - detailed [J03],Other - any other background,PB,Pay and benefits  theme score,0.28,857,SUMMARY
Ethnicity - detailed [J03],White- British  ,LC,Leadership and managing change  theme score,0.44,224932,SUMMARY
Ethnicity - detailed [J03],White - Irish  ,LC,Leadership and managing change  theme score,0.44,2522,SUMMARY
Ethnicity - detailed [J03],White - Gypsy/Irish Traveller ,LC,Leadership and managing change  theme score,0.22,437,SUMMARY
Ethnicity - detailed [J03],White - any other white background,LC,Leadership and managing change  theme score,0.47,9033,SUMMARY
Ethnicity - detailed [J03],Mixed - White and Black Caribbean ,LC,Leadership and managing change  theme score,0.46,1008,SUMMARY
Ethnicity - detailed [J03],Mixed - White and Black African ,LC,Leadership and managing change  theme score,0.5,461,SUMMARY
Ethnicity - detailed [J03],Mixed - White and Asian  ,LC,Leadership and managing change  theme score,0.5,1575,SUMMARY
Ethnicity - detailed [J03],Mixed - any other mixed background  ,LC,Leadership and managing change  theme score,0.46,2037,SUMMARY
Ethnicity - detailed [J03],Asian - Indian  ,LC,Leadership and managing change  theme score,0.5,7609,SUMMARY
Ethnicity - detailed [J03],Asian - Pakistani ,LC,Leadership and managing change  theme score,0.5,3468,SUMMARY
Ethnicity - detailed [J03],Asian - Bangladeshi  ,LC,Leadership and managing change  theme score,0.54,1589,SUMMARY
Ethnicity - detailed [J03],Asian - Chinese  ,LC,Leadership and managing change  theme score,0.49,932,SUMMARY
Ethnicity - detailed [J03],Asian - any other Asian background ,LC,Leadership and managing change  theme score,0.54,2697,SUMMARY
Ethnicity - detailed [J03],Black - African ,LC,Leadership and managing change  theme score,0.55,4614,SUMMARY
Ethnicity - detailed [J03],Black - Caribbean ,LC,Leadership and managing change  theme score,0.43,2978,SUMMARY
Ethnicity - detailed [J03],Black - any other Black background ,LC,Leadership and managing change  theme score,0.44,644,SUMMARY
Ethnicity - detailed [J03],Other - Arab  ,LC,Leadership and managing change  theme score,0.55,666,SUMMARY
Ethnicity - detailed [J03],Other - any other background,LC,Leadership and managing change  theme score,0.5,857,SUMMARY
Ethnicity - detailed [J03],White- British  ,B01,I am interested in my work,0.89,224932,MW
Ethnicity - detailed [J03],White - Irish  ,B01,I am interested in my work,0.88,2522,MW
Ethnicity - detailed [J03],White - Gypsy/Irish Traveller ,B01,I am interested in my work,0.71,437,MW
Ethnicity - detailed [J03],White - any other white background,B01,I am interested in my work,0.9,9033,MW
Ethnicity - detailed [J03],Mixed - White and Black Caribbean ,B01,I am interested in my work,0.86,1008,MW
Ethnicity - detailed [J03],Mixed - White and Black African ,B01,I am interested in my work,0.89,461,MW
Ethnicity - detailed [J03],Mixed - White and Asian  ,B01,I am interested in my work,0.9,1575,MW
Ethnicity - detailed [J03],Mixed - any other mixed background  ,B01,I am interested in my work,0.88,2037,MW
Ethnicity - detailed [J03],Asian - Indian  ,B01,I am interested in my work,0.89,7609,MW
Ethnicity - detailed [J03],Asian - Pakistani ,B01,I am interested in my work,0.88,3468,MW
Ethnicity - detailed [J03],Asian - Bangladeshi  ,B01,I am interested in my work,0.87,1589,MW
Ethnicity - detailed [J03],Asian - Chinese  ,B01,I am interested in my work,0.84,932,MW
Ethnicity - detailed [J03],Asian - any other Asian background ,B01,I am interested in my work,0.91,2697,MW
Ethnicity - detailed [J03],Black - African ,B01,I am interested in my work,0.91,4614,MW
Ethnicity - detailed [J03],Black - Caribbean ,B01,I am interested in my work,0.88,2978,MW
Ethnicity - detailed [J03],Black - any other Black background ,B01,I am interested in my work,0.86,644,MW
Ethnicity - detailed [J03],Other - Arab  ,B01,I am interested in my work,0.86,666,MW
Ethnicity - detailed [J03],Other - any other background,B01,I am interested in my work,0.88,857,MW
Ethnicity - detailed [J03],White- British  ,B02,I am sufficiently challenged by my work,0.81,224932,MW
Ethnicity - detailed [J03],White - Irish  ,B02,I am sufficiently challenged by my work,0.81,2522,MW
Ethnicity - detailed [J03],White - Gypsy/Irish Traveller ,B02,I am sufficiently challenged by my work,0.63,437,MW
Ethnicity - detailed [J03],White - any other white background,B02,I am sufficiently challenged by my work,0.79,9033,MW
Ethnicity - detailed [J03],Mixed - White and Black Caribbean ,B02,I am sufficiently challenged by my work,0.78,1008,MW
Ethnicity - detailed [J03],Mixed - White and Black African ,B02,I am sufficiently challenged by my work,0.79,461,MW
Ethnicity - detailed [J03],Mixed - White and Asian  ,B02,I am sufficiently challenged by my work,0.78,1575,MW
Ethnicity - detailed [J03],Mixed - any other mixed background  ,B02,I am sufficiently challenged by my work,0.78,2037,MW
Ethnicity - detailed [J03],Asian - Indian  ,B02,I am sufficiently challenged by my work,0.81,7609,MW
Ethnicity - detailed [J03],Asian - Pakistani ,B02,I am sufficiently challenged by my work,0.78,3468,MW
Ethnicity - detailed [J03],Asian - Bangladeshi  ,B02,I am sufficiently challenged by my work,0.76,1589,MW
Ethnicity - detailed [J03],Asian - Chinese  ,B02,I am sufficiently challenged by my work,0.75,932,MW
Ethnicity - detailed [J03],Asian - any other Asian background ,B02,I am sufficiently challenged by my work,0.82,2697,MW
Ethnicity - detailed [J03],Black - African ,B02,I am sufficiently challenged by my work,0.77,4614,MW
Ethnicity - detailed [J03],Black - Caribbean ,B02,I am sufficiently challenged by my work,0.77,2978,MW
Ethnicity - detailed [J03],Black - any other Black background ,B02,I am sufficiently challenged by my work,0.74,644,MW
Ethnicity - detailed [J03],Other - Arab  ,B02,I am sufficiently challenged by my work,0.76,666,MW
Ethnicity - detailed [J03],Other - any other background,B02,I am sufficiently challenged by my work,0.78,857,MW
Ethnicity - detailed [J03],White- British  ,B03,My work gives me a sense of personal accomplishment,0.76,224932,MW
Ethnicity - detailed [J03],White - Irish  ,B03,My work gives me a sense of personal accomplishment,0.76,2522,MW
Ethnicity - detailed [J03],White - Gypsy/Irish Traveller ,B03,My work gives me a sense of personal accomplishment,0.53,437,MW
Ethnicity - detailed [J03],White - any other white background,B03,My work gives me a sense of personal accomplishment,0.75,9033,MW
Ethnicity - detailed [J03],Mixed - White and Black Caribbean ,B03,My work gives me a sense of personal accomplishment,0.71,1008,MW
Ethnicity - detailed [J03],Mixed - White and Black African ,B03,My work gives me a sense of personal accomplishment,0.74,461,MW
Ethnicity - detailed [J03],Mixed - White and Asian  ,B03,My work gives me a sense of personal accomplishment,0.78,1575,MW
Ethnicity - detailed [J03],Mixed - any other mixed background  ,B03,My work gives me a sense of personal accomplishment,0.75,2037,MW
Ethnicity - detailed [J03],Asian - Indian  ,B03,My work gives me a sense of personal accomplishment,0.78,7609,MW
Ethnicity - detailed [J03],Asian - Pakistani ,B03,My work gives me a sense of personal accomplishment,0.76,3468,MW
Ethnicity - detailed [J03],Asian - Bangladeshi  ,B03,My work gives me a sense of personal accomplishment,0.76,1589,MW
Ethnicity - detailed [J03],Asian - Chinese  ,B03,My work gives me a sense of personal accomplishment,0.74,932,MW
Ethnicity - detailed [J03],Asian - any other Asian background ,B03,My work gives me a sense of personal accomplishment,0.8,2697,MW
Ethnicity - detailed [J03],Black - African ,B03,My work gives me a sense of personal accomplishment,0.8,4614,MW
Ethnicity - detailed [J03],Black - Caribbean ,B03,My work gives me a sense of personal accomplishment,0.75,2978,MW
Ethnicity - detailed [J03],Black - any other Black background ,B03,My work gives me a sense of personal accomplishment,0.74,644,MW
Ethnicity - detailed [J03],Other - Arab  ,B03,My work gives me a sense of personal accomplishment,0.74,666,MW
Ethnicity - detailed [J03],Other - any other background,B03,My work gives me a sense of personal accomplishment,0.75,857,MW
Ethnicity - detailed [J03],White- British  ,B04,I feel involved in the decisions that affect my work,0.57,224932,MW
Ethnicity - detailed [J03],White - Irish  ,B04,I feel involved in the decisions that affect my work,0.57,2522,MW
Ethnicity - detailed [J03],White - Gypsy/Irish Traveller ,B04,I feel involved in the decisions that affect my work,0.36,437,MW
Ethnicity - detailed [J03],White - any other white background,B04,I feel involved in the decisions that affect my work,0.55,9033,MW
Ethnicity - detailed [J03],Mixed - White and Black Caribbean ,B04,I feel involved in the decisions that affect my work,0.52,1008,MW
Ethnicity - detailed [J03],Mixed - White and Black African ,B04,I feel involved in the decisions that affect my work,0.57,461,MW
Ethnicity - detailed [J03],Mixed - White and Asian  ,B04,I feel involved in the decisions that affect my work,0.59,1575,MW
Ethnicity - detailed [J03],Mixed - any other mixed background  ,B04,I feel involved in the decisions that affect my work,0.55,2037,MW
Ethnicity - detailed [J03],Asian - Indian  ,B04,I feel involved in the decisions that affect my work,0.6,7609,MW
Ethnicity - detailed [J03],Asian - Pakistani ,B04,I feel involved in the decisions that affect my work,0.59,3468,MW
Ethnicity - detailed [J03],Asian - Bangladeshi  ,B04,I feel involved in the decisions that affect my work,0.61,1589,MW
Ethnicity - detailed [J03],Asian - Chinese  ,B04,I feel involved in the decisions that affect my work,0.6,932,MW
Ethnicity - detailed [J03],Asian - any other Asian background ,B04,I feel involved in the decisions that affect my work,0.64,2697,MW
Ethnicity - detailed [J03],Black - African ,B04,I feel involved in the decisions that affect my work,0.59,4614,MW
Ethnicity - detailed [J03],Black - Caribbean ,B04,I feel involved in the decisions that affect my work,0.54,2978,MW
Ethnicity - detailed [J03],Black - any other Black background ,B04,I feel involved in the decisions that affect my work,0.55,644,MW
Ethnicity - detailed [J03],Other - Arab  ,B04,I feel involved in the decisions that affect my work,0.58,666,MW
Ethnicity - detailed [J03],Other - any other background,B04,I feel involved in the decisions that affect my work,0.57,857,MW
Ethnicity - detailed [J03],White- British  ,B05,I have a choice in deciding how I do my work,0.71,224932,MW
Ethnicity - detailed [J03],White - Irish  ,B05,I have a choice in deciding how I do my work,0.7,2522,MW
Ethnicity - detailed [J03],White - Gypsy/Irish Traveller ,B05,I have a choice in deciding how I do my work,0.5,437,MW
Ethnicity - detailed [J03],White - any other white background,B05,I have a choice in deciding how I do my work,0.71,9033,MW
Ethnicity - detailed [J03],Mixed - White and Black Caribbean ,B05,I have a choice in deciding how I do my work,0.67,1008,MW
Ethnicity - detailed [J03],Mixed - White and Black African ,B05,I have a choice in deciding how I do my work,0.7,461,MW
Ethnicity - detailed [J03],Mixed - White and Asian  ,B05,I have a choice in deciding how I do my work,0.75,1575,MW
Ethnicity - detailed [J03],Mixed - any other mixed background  ,B05,I have a choice in deciding how I do my work,0.7,2037,MW
Ethnicity - detailed [J03],Asian - Indian  ,B05,I have a choice in deciding how I do my work,0.69,7609,MW
Ethnicity - detailed [J03],Asian - Pakistani ,B05,I have a choice in deciding how I do my work,0.65,3468,MW
Ethnicity - detailed [J03],Asian - Bangladeshi  ,B05,I have a choice in deciding how I do my work,0.69,1589,MW
Ethnicity - detailed [J03],Asian - Chinese  ,B05,I have a choice in deciding how I do my work,0.75,932,MW
Ethnicity - detailed [J03],Asian - any other Asian background ,B05,I have a choice in deciding how I do my work,0.71,2697,MW
